date,time,customer id,branch,customer name,age,sex,education,course,subject,type,hours,total cost,membership,gift voucher
06/07/2023,3:27 pm,2864,Ekkamai,Gustavo Feest,10,M,Primary,1 month pack,Language,onsite,7 pm - 8 pm,8990,None,100
03/09/2023,8:26 am,2865,Ladkrabang,Sara Weber,17,F,Secondary,1 day miracle,Language,onsite,1 pm - 2 pm,490,Standard,100
07/08/2023,8:39 pm,2866,Bangkrapi,Cameron Carroll,7,M,Primary,1 month pack,Social Studies,online,9 pm - 10 pm,8990,Premium,100
01/02/2023,4:10 pm,2867,Ekkamai,Ryan Barton,9,M,Primary,1 day miracle,Science,online,9 pm - 10 pm,490,None,200
24/03/2023,8:50 am,2868,Ekkamai,Willie Hand,10,F,Primary,1 month pack,Language,online,10 am - 11 am,8990,Premium,100
04/11/2023,3:33 pm,2869,Samyan,Sarah Emard,17,F,Secondary,1 month pack,Language,online,9 pm - 10 pm,8990,None,100
27/05/2023,5:35 pm,2870,Ladkrabang,Daniel Bauch,10,M,Primary,1 week marathon,Math,onsite,9 am - 10 am,2990,None,100
30/10/2023,2:02 pm,2871,Ekkamai,Judith Lind,19,F,Bachelor,1 month pack,Science,online,4 pm - 5 pm,8990,None,500
17/11/2023,4:36 pm,2872,Ekkamai,Eunice Muller,16,F,Vocational,1 day miracle,Math,onsite,1 pm - 2 pm,490,Premium,100
19/01/2023,6:17 pm,2873,Samyan,Cynthia Abbott,20,F,Bachelor,2 week fornight,Social Studies,onsite,9 am - 10 am,5990,Standard,100
22/10/2023,10:56 am,2874,Ekkamai,Bradley Swift,8,M,Primary,1 day miracle,Math,online,7 pm - 8 pm,490,None,100
18/06/2023,6:16 pm,2875,Samyan,Billy Hermann,14,M,Vocational,1 month pack,Social Studies,onsite,3 pm - 4 pm,8990,None,200
13/07/2023,8:44 pm,2876,Ekkamai,Erica Gottlieb,12,F,Primary,1 week marathon,Language,online,7 pm - 8 pm,2990,None,200
14/12/2023,11:56 am,2877,Ekkamai,Phil Romaguera,13,M,Secondary,1 day miracle,Language,online,6 pm - 7 pm,490,Premium,100
27/05/2023,5:20 pm,2878,Samyan,Dexter Bruen,10,M,Primary,1 day miracle,Language,online,8 am - 9 am,490,Premium,100
02/09/2023,5:48 pm,2879,Samyan,Harold Kuhic,18,M,Vocational,2 week fornight,Math,online,10 am - 11 am,5990,None,100
08/06/2023,9:07 am,2880,Ekkamai,Willie Rau,11,M,Primary,1 day miracle,Math,onsite,7 pm - 8 pm,490,Standard,100
24/07/2023,3:04 pm,2881,Samyan,Patty Funk,20,F,Bachelor,1 day miracle,Math,onsite,12 pm - 1 pm,490,None,200
22/03/2023,4:44 pm,2882,Ekkamai,Ralph Kunde,10,M,Primary,1 month pack,Social Studies,onsite,3 pm - 4 pm,8990,Standard,100
15/11/2023,3:08 pm,2883,Ekkamai,Johnny Feest,19,M,Bachelor,1 month pack,Math,onsite,9 pm - 10 pm,8990,Premium,100
14/08/2023,6:42 pm,2884,Ekkamai,Lula Stamm,17,F,Secondary,1 day miracle,Social Studies,onsite,12 pm - 1 pm,490,Premium,500
11/04/2023,1:54 pm,2885,Ladkrabang,Dana Deckow,19,M,Bachelor,2 week fornight,Language,onsite,2 pm - 3 pm,5990,Premium,100
29/08/2023,4:58 pm,2886,Bangkrapi,Joseph Rolfson,8,M,Primary,1 week marathon,Social Studies,onsite,4 pm - 5 pm,2990,None,100
27/12/2023,3:54 pm,2887,Ekkamai,Patricia Leuschke,11,F,Primary,1 week marathon,Math,online,4 pm - 5 pm,2990,None,200
12/03/2023,8:14 pm,2888,Samyan,Clifton West,17,M,Vocational,1 week marathon,Language,onsite,1 pm - 2 pm,2990,Standard,100
16/06/2023,11:10 am,2889,Ekkamai,Phil Durgan,8,M,Primary,2 week fornight,Math,online,2 pm - 3 pm,5990,Standard,200
07/08/2023,5:47 pm,2890,Ekkamai,Myron Funk,16,M,Secondary,1 day miracle,Social Studies,online,11 am - 12 pm,490,None,500
03/10/2023,3:02 pm,2891,Ekkamai,Lawrence Kuvalis DDS,18,M,Vocational,1 week marathon,Language,online,11 am - 12 pm,2990,Premium,100
27/03/2023,8:41 pm,2892,Ladkrabang,Benny Hyatt,8,M,Primary,2 week fornight,Language,onsite,8 am - 9 am,5990,None,200
25/12/2023,10:18 am,2893,Ekkamai,Jan Bergnaum,8,F,Primary,1 week marathon,Language,online,9 pm - 10 pm,2990,Premium,100
29/07/2023,9:48 pm,2894,Ekkamai,Elsa Smith,9,F,Primary,2 week fornight,Math,online,7 pm - 8 pm,5990,Standard,100
30/08/2023,8:18 am,2895,Ekkamai,Herbert Mohr,14,M,GED,1 day miracle,Math,onsite,4 pm - 5 pm,490,Premium,100
28/11/2023,12:21 pm,2896,Ladkrabang,Olivia Schiller,13,F,Vocational,1 month pack,Math,online,11 am - 12 pm,8990,Premium,100
09/06/2023,5:17 pm,2897,Samyan,Patricia Ferry,14,F,Secondary,2 week fornight,Math,onsite,12 pm - 1 pm,5990,Premium,100
06/03/2023,4:32 pm,2898,Samyan,Pat Terry Jr.,16,M,GED,1 month pack,Social Studies,online,4 pm - 5 pm,8990,None,100
07/08/2023,9:48 am,2899,Ekkamai,Joseph O'Conner-Powlowski,7,M,Primary,1 month pack,Language,onsite,2 pm - 3 pm,8990,Premium,200
08/07/2023,3:14 pm,2900,Ladkrabang,Caleb Frami,18,M,Secondary,1 week marathon,Science,onsite,9 pm - 10 pm,2990,None,100
21/05/2023,5:06 pm,2901,Ekkamai,Rudolph Larkin PhD,18,M,Secondary,1 day miracle,Social Studies,onsite,8 pm - 9 pm,490,Premium,100
29/11/2023,10:24 am,2902,Ekkamai,Whitney Treutel,9,F,Primary,1 day miracle,Language,online,6 pm - 7 pm,490,None,100
07/06/2023,8:08 pm,2903,Samyan,Silvia Jaskolski,15,F,GED,1 week marathon,Language,onsite,9 pm - 10 pm,2990,Standard,100
23/03/2023,10:44 am,2904,Ekkamai,Chelsea Little I,7,F,Primary,1 day miracle,Math,onsite,12 pm - 1 pm,490,None,100
30/08/2023,12:29 pm,2905,Ekkamai,Bernadette Hoppe,10,F,Primary,2 week fornight,Social Studies,online,6 pm - 7 pm,5990,Premium,1000
25/09/2023,1:21 pm,2906,Samyan,Pauline Lind,8,F,Primary,1 month pack,Social Studies,online,10 am - 11 am,8990,Standard,200
12/05/2023,4:14 pm,2907,Samyan,Celia Jakubowski,7,F,Primary,1 month pack,Language,onsite,6 pm - 7 pm,8990,Premium,200
26/02/2023,6:27 pm,2908,Samyan,Rodolfo Brakus,12,M,Primary,1 month pack,Social Studies,online,10 am - 11 am,8990,Premium,100
09/02/2023,4:01 pm,2909,Ekkamai,Timothy Daugherty,20,M,Bachelor,1 day miracle,Social Studies,onsite,8 am - 9 am,490,None,100
23/01/2023,9:01 am,2910,Ekkamai,Fredrick Johnston,8,M,Primary,1 week marathon,Social Studies,online,1 pm - 2 pm,2990,Premium,100
04/08/2023,8:45 am,2911,Ekkamai,Pearl Reynolds,8,F,Primary,1 week marathon,Math,onsite,2 pm - 3 pm,2990,Standard,200
23/04/2023,2:41 pm,2912,Samyan,Keith Ondricka,10,M,Primary,1 month pack,Social Studies,online,8 am - 9 am,8990,Premium,200
25/05/2023,11:07 am,2913,Samyan,Diana Thompson,20,F,Bachelor,1 week marathon,Science,online,12 pm - 1 pm,2990,Premium,100
07/02/2023,6:38 pm,2914,Samyan,Angel Romaguera,17,F,GED,1 day miracle,Social Studies,onsite,8 pm - 9 pm,490,Standard,100
22/10/2023,8:54 pm,2915,Ekkamai,Roman Tremblay,10,M,Primary,1 month pack,Science,online,9 am - 10 am,8990,None,1000
30/09/2023,10:52 am,2916,Ladkrabang,Phillip Kozey,13,M,Secondary,2 week fornight,Social Studies,onsite,2 pm - 3 pm,5990,Premium,100
14/07/2023,2:53 pm,2917,Samyan,Ollie Ferry,13,F,GED,1 week marathon,Social Studies,onsite,8 pm - 9 pm,2990,Premium,200
26/08/2023,4:23 pm,2918,Ekkamai,Jerald Larson,8,M,Primary,2 week fornight,Science,online,7 pm - 8 pm,5990,None,100
21/10/2023,12:22 pm,2919,Ladkrabang,Sherry Jakubowski,14,F,Secondary,1 month pack,Language,online,2 pm - 3 pm,8990,Premium,500
01/08/2023,1:44 pm,2920,Samyan,Beth Gerlach-Roberts,12,F,Primary,2 week fornight,Social Studies,onsite,4 pm - 5 pm,5990,Standard,100
14/04/2023,12:45 pm,2921,Samyan,Valerie Bartoletti,13,F,Vocational,2 week fornight,Math,onsite,6 pm - 7 pm,5990,Premium,100
04/10/2023,12:06 pm,2922,Samyan,Frank Cummerata,18,M,GED,1 week marathon,Language,online,7 pm - 8 pm,2990,Standard,200
11/10/2023,9:08 am,2923,Samyan,Claudia Bailey,15,F,Vocational,2 week fornight,Social Studies,online,9 pm - 10 pm,5990,None,200
05/12/2023,10:10 am,2924,Ekkamai,Christian Bogisich,10,M,Primary,1 day miracle,Science,onsite,9 pm - 10 pm,490,Premium,200
27/07/2023,12:14 pm,2925,Samyan,Gail Deckow,17,F,GED,1 month pack,Math,onsite,8 am - 9 am,8990,None,500
20/08/2023,4:44 pm,2926,Samyan,Lee Fahey,10,F,Primary,1 month pack,Science,online,2 pm - 3 pm,8990,None,500
26/01/2023,9:51 pm,2927,Ekkamai,Sharon Howe,10,F,Primary,1 day miracle,Math,online,11 am - 12 pm,490,Standard,200
13/10/2023,8:20 am,2928,Samyan,Gene Kshlerin DVM,12,M,Primary,1 day miracle,Social Studies,online,7 pm - 8 pm,490,Premium,100
10/09/2023,7:07 pm,2929,Samyan,Monique Weber,10,F,Primary,1 month pack,Math,onsite,8 am - 9 am,8990,Standard,100
24/01/2023,6:21 pm,2930,Bangkrapi,Perry Langworth,20,M,Bachelor,1 day miracle,Social Studies,onsite,9 pm - 10 pm,490,Standard,500
14/08/2023,9:22 pm,2931,Samyan,Bethany Franey,12,F,Primary,1 week marathon,Social Studies,online,8 pm - 9 pm,2990,Premium,200
30/09/2023,10:51 am,2932,Ekkamai,Jimmie O'Keefe,13,M,Secondary,1 day miracle,Language,onsite,4 pm - 5 pm,490,Standard,500
26/11/2023,7:21 pm,2933,Ekkamai,Bridget Fritsch,13,F,Secondary,1 day miracle,Math,online,6 pm - 7 pm,490,None,200
13/09/2023,3:25 pm,2934,Ladkrabang,Tommie Prosacco,19,M,Bachelor,2 week fornight,Science,online,5 pm - 6 pm,5990,Premium,1000
05/12/2023,2:08 pm,2935,Bangkrapi,Karl Pagac,9,M,Primary,1 week marathon,Math,online,6 pm - 7 pm,2990,Standard,500
01/09/2023,9:15 pm,2936,Ekkamai,Isabel Corkery,14,F,GED,1 day miracle,Science,online,2 pm - 3 pm,490,Standard,100
03/06/2023,5:25 pm,2937,Samyan,Antoinette Bergstrom,17,F,GED,2 week fornight,Social Studies,onsite,1 pm - 2 pm,5990,Premium,200
02/04/2023,11:28 am,2938,Ladkrabang,Miss Rochelle Marvin,8,F,Primary,2 week fornight,Language,online,11 am - 12 pm,5990,None,100
20/06/2023,8:23 am,2939,Ekkamai,Janet Kuhn,14,F,Vocational,1 day miracle,Math,onsite,9 am - 10 am,490,None,200
16/05/2023,3:53 pm,2940,Samyan,Sheryl Lowe,20,F,Bachelor,1 week marathon,Math,onsite,9 pm - 10 pm,2990,Standard,200
07/07/2023,5:06 pm,2941,Ekkamai,Doyle Emmerich,20,M,Bachelor,1 day miracle,Math,onsite,9 pm - 10 pm,490,Premium,100
25/05/2023,8:11 am,2942,Ekkamai,Meghan Mitchell IV,13,F,Vocational,1 week marathon,Language,onsite,11 am - 12 pm,2990,Standard,500
07/01/2023,5:40 pm,2943,Bangkrapi,Felicia Keebler,7,F,Primary,1 week marathon,Language,onsite,5 pm - 6 pm,2990,None,200
30/10/2023,1:47 pm,2944,Samyan,Lillian Jacobson,19,F,Bachelor,1 month pack,Social Studies,online,9 pm - 10 pm,8990,Standard,100
14/06/2023,9:06 pm,2945,Samyan,Kathleen Ziemann,18,F,GED,1 day miracle,Math,online,4 pm - 5 pm,490,None,100
01/10/2023,9:47 am,2946,Ekkamai,Ana Torphy IV,18,F,Secondary,1 month pack,Science,online,9 pm - 10 pm,8990,None,500
16/06/2023,9:13 am,2947,Ladkrabang,Joseph Lakin,12,M,Primary,2 week fornight,Social Studies,online,5 pm - 6 pm,5990,Standard,100
31/01/2023,4:19 pm,2948,Ekkamai,Mario Trantow-Abbott,11,M,Primary,1 week marathon,Language,onsite,1 pm - 2 pm,2990,None,100
09/10/2023,7:57 pm,2949,Samyan,Lee Weimann,8,M,Primary,1 day miracle,Science,onsite,10 am - 11 am,490,None,200
13/05/2023,8:34 pm,2950,Bangkrapi,Mike Von,16,M,GED,1 week marathon,Social Studies,online,9 pm - 10 pm,2990,Premium,200
19/06/2023,3:04 pm,2951,Ekkamai,Grant Waelchi,12,M,Primary,1 day miracle,Social Studies,online,8 am - 9 am,490,Premium,100
01/01/2023,3:32 pm,2952,Ladkrabang,Edmund Price,12,M,Primary,2 week fornight,Social Studies,online,8 pm - 9 pm,5990,Premium,200
13/09/2023,10:21 am,2953,Bangkrapi,Marianne Haley PhD,15,F,Secondary,2 week fornight,Science,onsite,8 am - 9 am,5990,Standard,100
13/07/2023,5:26 pm,2954,Ekkamai,Ernesto Ebert,16,M,Secondary,1 week marathon,Social Studies,online,9 am - 10 am,2990,Premium,100
22/11/2023,3:58 pm,2955,Ladkrabang,Chad Koepp,9,M,Primary,2 week fornight,Language,online,1 pm - 2 pm,5990,None,100
11/04/2023,12:30 pm,2956,Bangkrapi,Colleen Hackett PhD,12,F,Primary,2 week fornight,Social Studies,onsite,5 pm - 6 pm,5990,None,200
28/02/2023,12:34 pm,2957,Ladkrabang,Darryl Cremin,13,M,Secondary,1 month pack,Science,online,11 am - 12 pm,8990,None,100
21/09/2023,3:45 pm,2958,Ekkamai,Diana Pouros,17,F,GED,1 month pack,Math,online,6 pm - 7 pm,8990,None,1000
19/09/2023,6:42 pm,2959,Ekkamai,Max Harber,19,M,Bachelor,2 week fornight,Social Studies,onsite,8 am - 9 am,5990,None,100
11/07/2023,1:40 pm,2960,Ekkamai,Kristina Jakubowski,19,F,Bachelor,2 week fornight,Language,online,9 pm - 10 pm,5990,None,100
19/05/2023,6:39 pm,2961,Samyan,Gene Russel,14,M,Secondary,1 day miracle,Math,online,5 pm - 6 pm,490,Premium,100
13/07/2023,3:02 pm,2962,Ekkamai,Malcolm Waelchi-McDermott,15,M,GED,1 day miracle,Language,onsite,8 pm - 9 pm,490,Standard,100
27/04/2023,6:21 pm,2963,Samyan,Forrest Swaniawski,15,M,Secondary,1 month pack,Math,onsite,11 am - 12 pm,8990,Standard,100
21/02/2023,9:25 am,2964,Samyan,Ed Daugherty-Osinski,10,M,Primary,2 week fornight,Math,onsite,4 pm - 5 pm,5990,None,100
26/01/2023,2:44 pm,2965,Samyan,Miss Karen Howell,16,F,GED,1 month pack,Social Studies,online,8 pm - 9 pm,8990,Premium,100
23/10/2023,4:34 pm,2966,Samyan,Edith Tillman,14,F,GED,1 day miracle,Math,online,8 am - 9 am,490,Premium,500
02/03/2023,4:07 pm,2967,Bangkrapi,Nichole Wehner,19,F,Bachelor,2 week fornight,Language,onsite,12 pm - 1 pm,5990,None,200
09/03/2023,9:02 pm,2968,Ekkamai,Warren Windler,10,M,Primary,2 week fornight,Social Studies,online,3 pm - 4 pm,5990,Premium,1000
11/10/2023,8:26 pm,2969,Ladkrabang,Shelia Pfannerstill,7,F,Primary,2 week fornight,Language,onsite,11 am - 12 pm,5990,Premium,100
23/01/2023,12:26 pm,2970,Ekkamai,Gloria Beahan,11,F,Primary,2 week fornight,Language,onsite,12 pm - 1 pm,5990,Standard,100
11/11/2023,4:46 pm,2971,Ladkrabang,Jordan Smith,19,M,Bachelor,1 day miracle,Science,onsite,9 am - 10 am,490,Standard,100
02/01/2023,10:21 am,2972,Ekkamai,Amanda Kilback,20,F,Bachelor,1 week marathon,Science,online,4 pm - 5 pm,2990,None,100
23/12/2023,3:37 pm,2973,Bangkrapi,Marty O'Kon,18,M,GED,1 month pack,Science,onsite,8 pm - 9 pm,8990,None,100
18/03/2023,4:51 pm,2974,Ekkamai,Ernest Schneider,17,M,Secondary,1 month pack,Science,onsite,5 pm - 6 pm,8990,None,100
30/01/2023,8:50 pm,2975,Bangkrapi,Ashley Kulas,13,F,Vocational,2 week fornight,Math,online,9 am - 10 am,5990,None,200
07/08/2023,2:11 pm,2976,Samyan,Andres Reinger-Zboncak,11,M,Primary,1 week marathon,Language,onsite,7 pm - 8 pm,2990,None,100
19/06/2023,2:27 pm,2977,Ekkamai,Mercedes Reynolds,7,F,Primary,1 month pack,Social Studies,onsite,12 pm - 1 pm,8990,Standard,100
17/11/2023,8:40 am,2978,Ekkamai,Laurence Huel Sr.,14,M,Vocational,1 month pack,Science,onsite,5 pm - 6 pm,8990,Premium,200
08/06/2023,4:04 pm,2979,Samyan,Paula Hudson,16,F,Vocational,1 week marathon,Language,online,1 pm - 2 pm,2990,Premium,200
03/12/2023,10:42 am,2980,Ladkrabang,Rudolph McLaughlin,15,M,Vocational,1 month pack,Science,onsite,9 am - 10 am,8990,Standard,100
03/06/2023,1:59 pm,2981,Samyan,Miss Tonya Fadel,17,F,GED,1 week marathon,Social Studies,onsite,4 pm - 5 pm,2990,Premium,100
29/07/2023,10:18 am,2982,Bangkrapi,Boyd Kozey Sr.,8,M,Primary,1 month pack,Science,online,8 am - 9 am,8990,None,100
25/02/2023,9:14 pm,2983,Samyan,Ross Yost,19,M,Bachelor,1 month pack,Math,onsite,2 pm - 3 pm,8990,None,100
09/02/2023,1:58 pm,2984,Bangkrapi,Lila Cassin,9,F,Primary,1 week marathon,Social Studies,onsite,8 am - 9 am,2990,Standard,100
24/09/2023,11:58 am,2985,Bangkrapi,Vernon Hilll,19,M,Bachelor,2 week fornight,Science,online,9 am - 10 am,5990,Premium,100
16/11/2023,10:23 am,2986,Samyan,Leslie Ryan DVM,11,M,Primary,1 month pack,Language,onsite,10 am - 11 am,8990,Standard,500
25/03/2023,4:36 pm,2987,Samyan,Marion Renner,12,F,Primary,1 week marathon,Math,onsite,4 pm - 5 pm,2990,None,1000
21/06/2023,5:18 pm,2988,Ekkamai,Timmy Morar-Predovic,18,M,Secondary,2 week fornight,Social Studies,online,3 pm - 4 pm,5990,Standard,100
27/11/2023,5:30 pm,2989,Ekkamai,Yolanda Mohr Sr.,8,F,Primary,1 month pack,Science,onsite,9 am - 10 am,8990,Premium,100
24/11/2023,8:02 am,2990,Bangkrapi,Joshua Heaney,19,M,Bachelor,1 day miracle,Language,onsite,8 pm - 9 pm,490,Premium,100
02/03/2023,1:38 pm,2991,Ladkrabang,Julia Cummings IV,7,F,Primary,1 day miracle,Language,online,10 am - 11 am,490,Premium,100
07/06/2023,9:56 pm,2992,Samyan,Grady Vandervort,15,M,Vocational,1 week marathon,Social Studies,online,6 pm - 7 pm,2990,None,500
08/09/2023,11:24 am,2993,Ekkamai,Billie Bayer Jr.,8,F,Primary,1 day miracle,Math,onsite,5 pm - 6 pm,490,Standard,100
18/12/2023,4:48 pm,2994,Ekkamai,Christie Jones,20,F,Bachelor,1 week marathon,Language,onsite,8 am - 9 am,2990,Standard,100
14/05/2023,8:45 pm,2995,Samyan,Colin Rogahn,13,M,Secondary,1 week marathon,Social Studies,onsite,8 pm - 9 pm,2990,None,100
06/10/2023,2:45 pm,2996,Samyan,Michelle Wisozk,11,F,Primary,1 week marathon,Language,onsite,3 pm - 4 pm,2990,Premium,100
21/01/2023,9:11 pm,2997,Ekkamai,Cecil Pfeffer,8,M,Primary,1 month pack,Science,onsite,11 am - 12 pm,8990,Premium,200
16/04/2023,4:31 pm,2998,Samyan,Billy Kohler,7,M,Primary,2 week fornight,Science,onsite,8 am - 9 am,5990,None,200
12/03/2023,8:44 pm,2999,Ekkamai,Kristi Prosacco,20,F,Bachelor,1 day miracle,Math,online,5 pm - 6 pm,490,None,200
17/05/2023,1:25 pm,3000,Samyan,Debra Welch,8,F,Primary,1 week marathon,Science,onsite,9 am - 10 am,2990,None,100
01/03/2023,2:25 pm,3001,Ekkamai,Sheri Schoen,13,F,GED,1 day miracle,Math,onsite,4 pm - 5 pm,490,Premium,100
04/10/2023,2:46 pm,3002,Ekkamai,Shelia Heathcote,7,F,Primary,1 month pack,Language,online,4 pm - 5 pm,8990,None,100
25/11/2023,4:39 pm,3003,Samyan,Elvira Jaskolski DDS,7,F,Primary,1 day miracle,Language,online,4 pm - 5 pm,490,Premium,100
30/04/2023,4:30 pm,3004,Ekkamai,Mona Treutel DVM,7,F,Primary,2 week fornight,Science,online,10 am - 11 am,5990,Standard,200
01/07/2023,7:37 pm,3005,Samyan,Ryan Kessler,20,M,Bachelor,2 week fornight,Social Studies,onsite,8 pm - 9 pm,5990,None,500
08/01/2023,6:11 pm,3006,Ekkamai,Glenn Gottlieb,15,M,Secondary,1 month pack,Math,online,8 pm - 9 pm,8990,None,100
15/12/2023,2:11 pm,3007,Ekkamai,Madeline Beer,18,F,Vocational,2 week fornight,Science,onsite,10 am - 11 am,5990,Premium,1000
07/02/2023,8:31 pm,3008,Samyan,Mabel Stroman,20,F,Bachelor,1 month pack,Science,onsite,9 am - 10 am,8990,None,100
22/01/2023,9:30 am,3009,Samyan,Lois Ernser Sr.,11,F,Primary,1 month pack,Science,onsite,3 pm - 4 pm,8990,Premium,200
27/07/2023,7:22 pm,3010,Bangkrapi,Johanna Franecki-Schowalter,8,F,Primary,1 month pack,Language,onsite,10 am - 11 am,8990,None,500
02/11/2023,2:09 pm,3011,Samyan,Philip Moen,16,M,Vocational,2 week fornight,Social Studies,onsite,4 pm - 5 pm,5990,Standard,100
06/07/2023,5:26 pm,3012,Samyan,Shelley Cormier,18,F,GED,1 week marathon,Language,onsite,1 pm - 2 pm,2990,Standard,100
10/12/2023,10:27 am,3013,Bangkrapi,Gregg Goodwin,20,M,Bachelor,1 week marathon,Math,online,7 pm - 8 pm,2990,None,200
27/11/2023,9:54 pm,3014,Ekkamai,Nicole Gutkowski,12,F,Primary,2 week fornight,Language,online,3 pm - 4 pm,5990,Premium,100
11/06/2023,2:15 pm,3015,Samyan,Alfred Heller I,10,M,Primary,2 week fornight,Math,online,8 pm - 9 pm,5990,Premium,100
14/11/2023,9:41 pm,3016,Ekkamai,Daniel Borer DVM,13,M,Secondary,1 month pack,Language,online,4 pm - 5 pm,8990,Standard,200
24/03/2023,7:15 pm,3017,Samyan,Abel Bednar,9,M,Primary,1 day miracle,Language,onsite,10 am - 11 am,490,Standard,100
10/03/2023,5:37 pm,3018,Samyan,Casey Miller,8,F,Primary,1 week marathon,Social Studies,onsite,9 am - 10 am,2990,Premium,100
06/03/2023,3:32 pm,3019,Bangkrapi,Jordan Roberts,16,M,Secondary,1 week marathon,Math,onsite,10 am - 11 am,2990,Standard,100
27/09/2023,6:08 pm,3020,Samyan,Gregory Welch-Mitchell,16,M,GED,2 week fornight,Language,online,1 pm - 2 pm,5990,None,1000
03/12/2023,6:25 pm,3021,Samyan,Ellis Moore,12,M,Primary,1 month pack,Language,onsite,7 pm - 8 pm,8990,None,100
06/12/2023,5:39 pm,3022,Samyan,Toni Fisher,19,F,Bachelor,1 month pack,Language,online,8 pm - 9 pm,8990,Standard,100
30/08/2023,6:27 pm,3023,Bangkrapi,Rudy O'Kon II,20,M,Bachelor,1 week marathon,Math,online,6 pm - 7 pm,2990,Premium,100
24/08/2023,1:20 pm,3024,Samyan,Luz Nikolaus III,14,F,GED,1 day miracle,Science,onsite,7 pm - 8 pm,490,Standard,100
17/01/2023,12:39 pm,3025,Ekkamai,Sidney Bogan,14,M,Vocational,1 month pack,Social Studies,online,12 pm - 1 pm,8990,None,100
30/11/2023,1:34 pm,3026,Samyan,Brad Schmitt,13,M,GED,1 week marathon,Social Studies,online,12 pm - 1 pm,2990,None,200
25/03/2023,4:37 pm,3027,Ekkamai,Priscilla Becker DDS,17,F,Vocational,1 day miracle,Math,onsite,6 pm - 7 pm,490,Standard,100
29/11/2023,12:45 pm,3028,Samyan,Carmen Ferry,12,F,Primary,1 month pack,Science,online,5 pm - 6 pm,8990,None,100
18/04/2023,1:58 pm,3029,Bangkrapi,Cody Waelchi,9,M,Primary,1 week marathon,Social Studies,online,5 pm - 6 pm,2990,Premium,200
04/08/2023,8:54 am,3030,Samyan,Maureen Block-Runolfsdottir,11,F,Primary,1 day miracle,Language,onsite,2 pm - 3 pm,490,None,100
07/06/2023,4:15 pm,3031,Bangkrapi,Melissa Klocko,12,F,Primary,1 week marathon,Language,onsite,11 am - 12 pm,2990,None,1000
21/10/2023,4:51 pm,3032,Ladkrabang,Deanna Koss,19,F,Bachelor,1 day miracle,Social Studies,onsite,5 pm - 6 pm,490,None,100
06/08/2023,2:46 pm,3033,Ekkamai,Adrienne Legros,15,F,Secondary,1 month pack,Math,onsite,5 pm - 6 pm,8990,Premium,100
23/06/2023,12:31 pm,3034,Ekkamai,Arlene Skiles,12,F,Primary,1 month pack,Math,online,1 pm - 2 pm,8990,Premium,100
13/08/2023,9:49 am,3035,Samyan,Hugh Ruecker,7,M,Primary,1 week marathon,Language,online,7 pm - 8 pm,2990,Premium,100
03/04/2023,9:08 pm,3036,Ekkamai,Eleanor Robel,15,F,GED,1 week marathon,Math,onsite,5 pm - 6 pm,2990,Premium,100
22/03/2023,5:55 pm,3037,Samyan,Marilyn Kunde,20,F,Bachelor,2 week fornight,Math,online,3 pm - 4 pm,5990,Premium,100
01/11/2023,8:42 am,3038,Bangkrapi,Jimmy Hilll,20,M,Bachelor,1 day miracle,Language,onsite,12 pm - 1 pm,490,Standard,100
20/12/2023,8:04 pm,3039,Ekkamai,Connie Bode,14,F,Vocational,1 month pack,Language,onsite,4 pm - 5 pm,8990,None,200
07/05/2023,5:53 pm,3040,Samyan,Susan Collins,19,F,Bachelor,2 week fornight,Language,online,9 pm - 10 pm,5990,Standard,200
10/02/2023,12:52 pm,3041,Ladkrabang,Bridget Cremin,20,F,Bachelor,1 week marathon,Math,onsite,8 pm - 9 pm,2990,Premium,500
28/01/2023,11:40 am,3042,Samyan,Lyle Frami,10,M,Primary,1 month pack,Language,onsite,7 pm - 8 pm,8990,Standard,500
15/01/2023,8:57 pm,3043,Samyan,Elias Little,19,M,Bachelor,1 month pack,Science,online,11 am - 12 pm,8990,Premium,100
30/11/2023,1:06 pm,3044,Samyan,Marguerite Marks,12,F,Primary,1 day miracle,Science,online,5 pm - 6 pm,490,Premium,1000
03/03/2023,8:59 am,3045,Ekkamai,Raymond Upton I,18,M,GED,1 week marathon,Social Studies,online,9 pm - 10 pm,2990,None,100
18/11/2023,2:19 pm,3046,Samyan,Cynthia Berge,13,F,Vocational,1 day miracle,Social Studies,onsite,7 pm - 8 pm,490,None,500
12/10/2023,9:36 am,3047,Ekkamai,Bethany Barrows I,11,F,Primary,1 week marathon,Math,onsite,5 pm - 6 pm,2990,None,100
30/11/2023,3:02 pm,3048,Ladkrabang,Lora Konopelski,9,F,Primary,1 day miracle,Science,onsite,9 am - 10 am,490,None,1000
